path,file_type,bytes,sha256,git_status,scientific_category,proposed_action,reason,replacement_or_archive
.gitignore,none,267,e5d7049278aa80a85f7429b44a756716498e3a2fdb0f17648ae4b902fd1dc231,tracked,project_file,KEEP,Project configuration or handoff pointer.,.gitignore
GPT_REPO_HANDOFF.md,md,3560,1f795c27d085aee322ff4b5c8b3dc06ccaf10d8640804361556057834ad5895f,tracked,project_file,KEEP,Project configuration or handoff pointer.,GPT_REPO_HANDOFF.md
outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_nfev24_98p125_N164_profiles.json,json,381338,e450b99350708465ca54bc214ffc8b536b0ae253465e49d712ce2307998816b1,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_nfev24_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_extra_guard_midpoint_nosourceguard_98p125_N164.json,json,12968,e35432ef86557008e6412cd2cdf4be4eb412d6790515a0ef0a6ed3848b12c206,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_extra_guard_midpoint_nosourceguard_98p125_N164.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_extra_guard_midpoint_nosourceguard_98p125_N164.md,md,52182,6858a1fd2c0b1dc9efc4b96df7ffa11ca7cd936cb16a0f1391bf5d02ab82c42e,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_extra_guard_midpoint_nosourceguard_98p125_N164.md
outputs/tables/m5_eta_global_flux_production_stage1_20_300_extra_guard_midpoint_nosourceguard_98p125_N164_profiles.json,json,361037,a0a835abbdf4bf9d126d504d97c4f018ed5cc578f1e6339fc90cd89e27682673,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_extra_guard_midpoint_nosourceguard_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_guard1_nfev2_98p125_N164.json,json,12230,56896085e67692578b8e9eb3857872ab35c6a0055c0976d45e48a9f5834a2c7d,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_guard1_nfev2_98p125_N164.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_guard1_nfev2_98p125_N164.md,md,51476,7c728a92367f735466150e03bac3a541cf4ff6c5c3cc22206b256f3ec36625bc,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_guard1_nfev2_98p125_N164.md
outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_guard1_nfev2_98p125_N164_profiles.json,json,356788,6ffe81b2e0035dd19f981a1d36ce6f5ecfb39cab82e2778920213ba518211b82,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_guard1_nfev2_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_noguard_nfev8_98p125_N164.json,json,12224,36ed8f381e96e9972000821ed612e286111b292bed21d47f34589f2949f9c479,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_noguard_nfev8_98p125_N164.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_noguard_nfev8_98p125_N164.md,md,51476,fe3f459e7834554a8471f58c87dd6146cde24fff1dfe4427b06e57030a5e48ce,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_noguard_nfev8_98p125_N164.md
outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_noguard_nfev8_98p125_N164_profiles.json,json,356377,c4cc61e353e53d543765a678fc14f002c0bf7245c3351537054953321c0c0a49,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_oldoutside_noguard_nfev8_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_variable_diag_40_120_98p125_N164.json,json,34871,2f052c9f3b888f8dbd82244bce88d6c2caa850590993cbdd14d82b0d585f811c,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_diag_40_120_98p125_N164.json
outputs/tables/m5_eta_global_flux_variable_diag_40_120_98p125_N164.md,md,49857,84a6c559f38a0393d073f32149d0884b6e6cad830283320dbb87609534278c5a,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_diag_40_120_98p125_N164.md
outputs/tables/m5_eta_global_flux_variable_diag_40_120_98p125_N164_profiles.json,json,241872,6bc0b4aed4c0dc0420eccce2de8ae252d152cadd695b814f98cdbf3ed76402fd,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_diag_40_120_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_variable_stage1_40_120_98p125_N164.json,json,62158,b94c9b5ff456d22ca8bc674e13037be8cd193aac53c8f34fb96efd59ea0eaf18,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage1_40_120_98p125_N164.json
outputs/tables/m5_eta_global_flux_variable_stage1_40_120_98p125_N164.md,md,49903,e9192d623b2bdc9e29c09ffa06ca596d985c1b3ba43df35aa05728ecdd91566f,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage1_40_120_98p125_N164.md
outputs/tables/m5_eta_global_flux_variable_stage1_40_120_98p125_N164_profiles.json,json,241732,e7068390388ca71b6422998d3f3be5a822dedffe35b07856431d766991fd1efa,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage1_40_120_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_variable_stage2_20_150_98p125_N164.json,json,92084,432f7b9081888ee2830e73e190a151f47c404a215f346f681dadac190f3571da,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_20_150_98p125_N164.json
outputs/tables/m5_eta_global_flux_variable_stage2_20_150_98p125_N164.md,md,49916,df5a65db0377c95e64b1746410365ef023884418d46c932b2c03d14ff2a9f377,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_20_150_98p125_N164.md
outputs/tables/m5_eta_global_flux_variable_stage2_20_150_98p125_N164_profiles.json,json,241918,9124db8e27ee4a3e006aa58dad68d75febf355df7bb84e17cda2d06dec54e1b1,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_20_150_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_20_150_98p125_N164.json,json,91980,be191358d771544f8affcdb433246cd5db44d09d1fce962533bafd539a767121,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_20_150_98p125_N164.json
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_20_150_98p125_N164.md,md,49980,a0e96b39969baf25aa27144db8c86c35a8e05430d9d61c060f5dd6a7f1eafd59,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_20_150_98p125_N164.md
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_20_150_98p125_N164_profiles.json,json,241146,de16aee75d82538b32f468c479ce167c649bdaa92e1d41a00d041ca51a8b78bc,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_20_150_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass2_20_150_98p125_N164.json,json,92007,f3f4e4d75cef777dc2690f91b93a90c1182009e608fbfadeccf9f6dce4050d47,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass2_20_150_98p125_N164.json
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass2_20_150_98p125_N164.md,md,49992,c23a06a520e893e343389fa66bb361624e847e62236bc1329be356d792d7c05f,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass2_20_150_98p125_N164.md
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass2_20_150_98p125_N164_profiles.json,json,241214,3c6de4ae246767770e124f7c7afa9eb6ec42f3bd8a69cf912dcb13d368a5d689,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass2_20_150_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass3_20_150_98p125_N164.json,json,92011,03c2ecac918c78cff49a75091caad8ac30aa94705de0e3ec555eabe248e5007c,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass3_20_150_98p125_N164.json
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass3_20_150_98p125_N164.md,md,49988,09f19261a208d011db827ad32c4bad124526c29848acc491e86375823f72b4bf,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass3_20_150_98p125_N164.md
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass3_20_150_98p125_N164_profiles.json,json,241196,3b2c81b8ea6944d99635efeabf3449a93d64f322fbaac80c6a882f26a7410162,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass3_20_150_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass4_long_20_150_98p125_N164.json,json,92148,d5094cdf3450a28e4823dc28e24bfd36acdceb3b6af71b3c65530d0f6b71c26d,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass4_long_20_150_98p125_N164.json
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass4_long_20_150_98p125_N164.md,md,49998,eea5b761d39cb4e3b727f102159fa7b844e0b6eb63f56d44ed18b3229654a75f,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass4_long_20_150_98p125_N164.md
outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass4_long_20_150_98p125_N164_profiles.json,json,241390,d0a4c1e58f88f7ab638e53c9522deaffee3092f2b5e78aba9ab1f69b08323249,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard20_pass4_long_20_150_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_variable_stage2_guard5_20_150_98p125_N164.json,json,92027,5b5a7599ce5c431c24e8e376d2ba785a0dc80d24cce74c7b827809e57671f120,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard5_20_150_98p125_N164.json
outputs/tables/m5_eta_global_flux_variable_stage2_guard5_20_150_98p125_N164.md,md,49977,cc6a08f2e9dd8006068243f4bcfa8c28d788776a9162f6d688a0bdbc2d1b0f25,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard5_20_150_98p125_N164.md
outputs/tables/m5_eta_global_flux_variable_stage2_guard5_20_150_98p125_N164_profiles.json,json,241226,431eef3b8ea9cc83b691c545bb0330c4b29265ab045b8921254fdfdb67c03564,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guard5_20_150_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_variable_stage2_guarded_20_150_98p125_N164.json,json,92050,ed9e94f3cdf5645ed86ccd53d15a306d02cf56a55784e676f35b7c652e01c800,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guarded_20_150_98p125_N164.json
outputs/tables/m5_eta_global_flux_variable_stage2_guarded_20_150_98p125_N164.md,md,49980,114f2539b8d737678aa96b35eef95bc3437f4629a71e7aac0131ded1a433dd3a,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guarded_20_150_98p125_N164.md
outputs/tables/m5_eta_global_flux_variable_stage2_guarded_20_150_98p125_N164_profiles.json,json,241344,7b9c2af6cc79f88426ea6abd69160989f7a583b8ee87f06b0988413bda94ab7f,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage2_guarded_20_150_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_variable_stage3_5_330_98p125_N164.json,json,152100,041a22c6f323aefdfae562d2ca133f129645672a3e2ee1572a94dd01af3a59c2,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage3_5_330_98p125_N164.json
outputs/tables/m5_eta_global_flux_variable_stage3_5_330_98p125_N164.md,md,49903,532cfb2f82c1fb5620891645a635b4a449f75730c673ecd2b9d837cdf335634d,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage3_5_330_98p125_N164.md
outputs/tables/m5_eta_global_flux_variable_stage3_5_330_98p125_N164_profiles.json,json,241688,b4237c3389d5679532deecb02b685f5216317f6e107f1ddcd95b51ac6bc72490,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_variable_stage3_5_330_98p125_N164_profiles.json
outputs/tables/m5_eta_global_fv_homotopy_derivative_audit_98p125_N164.json,json,89530,d2de138b76e18efa545bb2ee189bca6f7b5c3c2044ac396999d897a3b4026893,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_fv_homotopy_derivative_audit_98p125_N164.json
outputs/tables/m5_eta_global_fv_homotopy_derivative_audit_98p125_N164.md,md,47782,4df3f71e1fbfe61da426b9fcf8ad144a31d9cda5e451750a09e2ba38a4c2511d,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_fv_homotopy_derivative_audit_98p125_N164.md
outputs/tables/m5_eta_global_fv_homotopy_derivative_audit_98p125_N164_profiles.json,json,241872,6bc0b4aed4c0dc0420eccce2de8ae252d152cadd695b814f98cdbf3ed76402fd,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_fv_homotopy_derivative_audit_98p125_N164_profiles.json
